,ko,target,log2FoldChange
22144,Ikzf1_Plate15,ENSMUSG00000047368,-0.288601932027167
22145,Ikzf1_Plate15,ENSMUSG00000047446,-0.49697573649899796
22146,Ikzf1_Plate15,ENSMUSG00000047766,0.885382464937973
22147,Ikzf1_Plate15,ENSMUSG00000047867,0.862837705863529
22151,Ikzf1_Plate15,ENSMUSG00000048120,0.614514206006002
22152,Ikzf1_Plate15,ENSMUSG00000048148,0.9841266053172141
22155,Ikzf1_Plate15,ENSMUSG00000048200,1.0482209661315
22156,Ikzf1_Plate15,ENSMUSG00000048279,0.312724213072041
22160,Ikzf1_Plate15,ENSMUSG00000048458,-1.3286424802166599
22161,Ikzf1_Plate15,ENSMUSG00000048489,0.5298708469660921
22163,Ikzf1_Plate15,ENSMUSG00000048621,-1.51213351142045
22164,Ikzf1_Plate15,ENSMUSG00000048756,0.28399203576907395
22165,Ikzf1_Plate15,ENSMUSG00000048772,1.9078800634408
22166,Ikzf1_Plate15,ENSMUSG00000048878,0.4087563071355929
22168,Ikzf1_Plate15,ENSMUSG00000049036,-2.0000910468015
22169,Ikzf1_Plate15,ENSMUSG00000049047,-0.6342346398456961
22174,Ikzf1_Plate15,ENSMUSG00000049422,0.317040515232582
22176,Ikzf1_Plate15,ENSMUSG00000049511,1.16015765184221
22178,Ikzf1_Plate15,ENSMUSG00000049686,0.27350992183410605
22179,Ikzf1_Plate15,ENSMUSG00000049723,-0.7584794247835691
22180,Ikzf1_Plate15,ENSMUSG00000049807,0.436891585655924
22185,Ikzf1_Plate15,ENSMUSG00000050075,-0.756726234403245
22187,Ikzf1_Plate15,ENSMUSG00000050147,1.07729694935138
22189,Ikzf1_Plate15,ENSMUSG00000050272,2.82369670249419
22191,Ikzf1_Plate15,ENSMUSG00000050379,-0.22159720202405103
22192,Ikzf1_Plate15,ENSMUSG00000050390,0.435115441221669
22196,Ikzf1_Plate15,ENSMUSG00000050896,3.63064474040744
22197,Ikzf1_Plate15,ENSMUSG00000050910,2.09966770996853
22199,Ikzf1_Plate15,ENSMUSG00000050914,1.34834355648027
22200,Ikzf1_Plate15,ENSMUSG00000050957,1.6962614663450801
22201,Ikzf1_Plate15,ENSMUSG00000050966,-0.8609093165710601
22202,Ikzf1_Plate15,ENSMUSG00000051124,0.952401594328717
22203,Ikzf1_Plate15,ENSMUSG00000051159,0.517797967157288
22205,Ikzf1_Plate15,ENSMUSG00000051319,0.48282023934866
22207,Ikzf1_Plate15,ENSMUSG00000051439,1.37328338937222
22208,Ikzf1_Plate15,ENSMUSG00000051495,0.697448432938476
22212,Ikzf1_Plate15,ENSMUSG00000051853,0.291461005731462
22214,Ikzf1_Plate15,ENSMUSG00000052085,0.25293923110184197
22215,Ikzf1_Plate15,ENSMUSG00000052151,0.267359503894381
22216,Ikzf1_Plate15,ENSMUSG00000052298,-0.28177827267311795
22217,Ikzf1_Plate15,ENSMUSG00000052310,0.773405041557557
22221,Ikzf1_Plate15,ENSMUSG00000052539,0.508698439913817
22222,Ikzf1_Plate15,ENSMUSG00000052572,-0.302546552205026
22224,Ikzf1_Plate15,ENSMUSG00000052609,0.34550103411239197
22225,Ikzf1_Plate15,ENSMUSG00000052632,0.429469382739601
22228,Ikzf1_Plate15,ENSMUSG00000052760,-0.30005396085456604
22229,Ikzf1_Plate15,ENSMUSG00000052776,1.9901040265784198
22232,Ikzf1_Plate15,ENSMUSG00000053063,-0.33411331609757
22234,Ikzf1_Plate15,ENSMUSG00000053477,0.23982189004829602
22235,Ikzf1_Plate15,ENSMUSG00000053617,1.28545030177814
22239,Ikzf1_Plate15,ENSMUSG00000053819,0.277916523665337
22243,Ikzf1_Plate15,ENSMUSG00000054404,1.5039697735223
22245,Ikzf1_Plate15,ENSMUSG00000054434,1.07233657455486
22246,Ikzf1_Plate15,ENSMUSG00000054435,1.04586677236567
22249,Ikzf1_Plate15,ENSMUSG00000054675,0.854143507882866
22251,Ikzf1_Plate15,ENSMUSG00000054733,-0.258881258033395
22252,Ikzf1_Plate15,ENSMUSG00000054814,0.246392544542083
22253,Ikzf1_Plate15,ENSMUSG00000054843,0.46303020624318897
22255,Ikzf1_Plate15,ENSMUSG00000054920,-0.22731862817237697
22259,Ikzf1_Plate15,ENSMUSG00000055485,0.5855161979401329
22262,Ikzf1_Plate15,ENSMUSG00000055652,-0.31668243274463004
22263,Ikzf1_Plate15,ENSMUSG00000055653,-0.582376058682235
22265,Ikzf1_Plate15,ENSMUSG00000055675,1.43278720273192
22266,Ikzf1_Plate15,ENSMUSG00000056116,-0.293647135741163
22267,Ikzf1_Plate15,ENSMUSG00000056130,-0.40634892592050703
22268,Ikzf1_Plate15,ENSMUSG00000056204,0.382059940032524
22269,Ikzf1_Plate15,ENSMUSG00000056220,0.24510175306939103
22272,Ikzf1_Plate15,ENSMUSG00000056476,0.35146454402659
22274,Ikzf1_Plate15,ENSMUSG00000056515,0.28859341345733197
22276,Ikzf1_Plate15,ENSMUSG00000056536,0.280906722220443
22279,Ikzf1_Plate15,ENSMUSG00000056648,0.290621308042783
22280,Ikzf1_Plate15,ENSMUSG00000056758,0.241044420940573
22281,Ikzf1_Plate15,ENSMUSG00000056770,-0.21588162715644396
22283,Ikzf1_Plate15,ENSMUSG00000057137,0.9632012248488859
22284,Ikzf1_Plate15,ENSMUSG00000057191,-0.270942837603305
22290,Ikzf1_Plate15,ENSMUSG00000057506,-0.316936180533112
22292,Ikzf1_Plate15,ENSMUSG00000057530,0.372675015451374
22293,Ikzf1_Plate15,ENSMUSG00000057531,-0.22293807141624897
22296,Ikzf1_Plate15,ENSMUSG00000057729,0.46671304813470504
22297,Ikzf1_Plate15,ENSMUSG00000057738,0.207453688808855
22298,Ikzf1_Plate15,ENSMUSG00000057897,-0.9553358586748549
22299,Ikzf1_Plate15,ENSMUSG00000057914,0.9422925862694971
22301,Ikzf1_Plate15,ENSMUSG00000058099,0.21622114422664496
22304,Ikzf1_Plate15,ENSMUSG00000058355,-0.266157895358559
22307,Ikzf1_Plate15,ENSMUSG00000058587,-0.224825872428113
22308,Ikzf1_Plate15,ENSMUSG00000058624,1.1753030899158001
22311,Ikzf1_Plate15,ENSMUSG00000058761,0.415024723360614
22312,Ikzf1_Plate15,ENSMUSG00000058793,0.249746456510807
22315,Ikzf1_Plate15,ENSMUSG00000059325,-0.95537011144513
22317,Ikzf1_Plate15,ENSMUSG00000059498,-0.39963628522846706
22318,Ikzf1_Plate15,ENSMUSG00000059791,-0.29527983382410494
22319,Ikzf1_Plate15,ENSMUSG00000059852,-0.535194965660891
22322,Ikzf1_Plate15,ENSMUSG00000059956,1.5962605960314
22326,Ikzf1_Plate15,ENSMUSG00000060131,-0.255147383182537
22328,Ikzf1_Plate15,ENSMUSG00000060206,0.5990468470228779
22329,Ikzf1_Plate15,ENSMUSG00000060260,0.36555971735001797
22331,Ikzf1_Plate15,ENSMUSG00000060470,-0.22227896818140802
22333,Ikzf1_Plate15,ENSMUSG00000060568,-0.9012949440881708
22334,Ikzf1_Plate15,ENSMUSG00000060572,1.29095640606188
22336,Ikzf1_Plate15,ENSMUSG00000060594,0.320774042379217
22338,Ikzf1_Plate15,ENSMUSG00000060733,0.348229089775391
22344,Ikzf1_Plate15,ENSMUSG00000061086,-0.6176570289711539
22345,Ikzf1_Plate15,ENSMUSG00000061143,0.36444892876403207
22349,Ikzf1_Plate15,ENSMUSG00000061411,0.971820160593685
22350,Ikzf1_Plate15,ENSMUSG00000061436,0.35343320113553395
22352,Ikzf1_Plate15,ENSMUSG00000061544,1.43086376215314
22354,Ikzf1_Plate15,ENSMUSG00000061589,0.218932346080952
22355,Ikzf1_Plate15,ENSMUSG00000061615,0.298081776733162
22356,Ikzf1_Plate15,ENSMUSG00000061731,0.5023297424477311
22357,Ikzf1_Plate15,ENSMUSG00000061751,1.06392654881255
22358,Ikzf1_Plate15,ENSMUSG00000061859,-1.54298904958741
22360,Ikzf1_Plate15,ENSMUSG00000062014,-0.216137005357382
22364,Ikzf1_Plate15,ENSMUSG00000062127,3.75845862877991
22365,Ikzf1_Plate15,ENSMUSG00000062234,0.237601417520219
22366,Ikzf1_Plate15,ENSMUSG00000062300,1.3109490691411299
22369,Ikzf1_Plate15,ENSMUSG00000062526,-0.321366365253117
22370,Ikzf1_Plate15,ENSMUSG00000062995,0.8916333967187141
22371,Ikzf1_Plate15,ENSMUSG00000063065,0.21040914679154502
22375,Ikzf1_Plate15,ENSMUSG00000063275,0.204105074255892
22377,Ikzf1_Plate15,ENSMUSG00000063334,-0.20694001841599
22378,Ikzf1_Plate15,ENSMUSG00000063382,0.6163013598934399
22379,Ikzf1_Plate15,ENSMUSG00000063406,-0.309092154608268
22382,Ikzf1_Plate15,ENSMUSG00000063564,-0.88804211043356
22385,Ikzf1_Plate15,ENSMUSG00000063810,0.261118100799339
22386,Ikzf1_Plate15,ENSMUSG00000063856,-0.26837271663082995
22390,Ikzf1_Plate15,ENSMUSG00000063972,0.7865735844950141
22391,Ikzf1_Plate15,ENSMUSG00000064043,0.276363739790385
22393,Ikzf1_Plate15,ENSMUSG00000064262,1.48166742738966
22399,Ikzf1_Plate15,ENSMUSG00000064373,0.26171437926151603
22403,Ikzf1_Plate15,ENSMUSG00000066800,0.6719124316332281
22406,Ikzf1_Plate15,ENSMUSG00000067336,0.33099698850975
22409,Ikzf1_Plate15,ENSMUSG00000068129,0.33890684146768607
22410,Ikzf1_Plate15,ENSMUSG00000068220,-0.30639046753344396
22411,Ikzf1_Plate15,ENSMUSG00000068264,-0.509273400552543
22413,Ikzf1_Plate15,ENSMUSG00000068335,0.5880590086064821
22415,Ikzf1_Plate15,ENSMUSG00000068551,1.1868287731483502
22416,Ikzf1_Plate15,ENSMUSG00000068566,0.569021065501782
22418,Ikzf1_Plate15,ENSMUSG00000068732,-0.446152048307961
22419,Ikzf1_Plate15,ENSMUSG00000068735,0.568766757262372
22423,Ikzf1_Plate15,ENSMUSG00000068747,0.76571263930807
22427,Ikzf1_Plate15,ENSMUSG00000069516,0.8309764524776361
22428,Ikzf1_Plate15,ENSMUSG00000069633,-0.38644873378157707
22429,Ikzf1_Plate15,ENSMUSG00000069793,0.7752628320153041
22431,Ikzf1_Plate15,ENSMUSG00000070034,-0.43935769764323895
22432,Ikzf1_Plate15,ENSMUSG00000070327,0.3914329304984421
22433,Ikzf1_Plate15,ENSMUSG00000070348,-0.40159289563636796
22437,Ikzf1_Plate15,ENSMUSG00000070871,0.596420701278646
22442,Ikzf1_Plate15,ENSMUSG00000071181,-1.1928083807505099
22444,Ikzf1_Plate15,ENSMUSG00000071253,-0.42196272194446205
22447,Ikzf1_Plate15,ENSMUSG00000071379,0.47239831482382
22448,Ikzf1_Plate15,ENSMUSG00000071537,1.59360544070665
22450,Ikzf1_Plate15,ENSMUSG00000071659,0.279783198169346
22451,Ikzf1_Plate15,ENSMUSG00000071713,0.322085277299614
22452,Ikzf1_Plate15,ENSMUSG00000071714,1.14689683844131
22453,Ikzf1_Plate15,ENSMUSG00000071757,0.33838633304858096
22455,Ikzf1_Plate15,ENSMUSG00000072244,0.7793768933536741
22456,Ikzf1_Plate15,ENSMUSG00000072582,0.22159557458211102
22457,Ikzf1_Plate15,ENSMUSG00000072653,-0.548656626147724
22458,Ikzf1_Plate15,ENSMUSG00000072769,1.10218464755246
22460,Ikzf1_Plate15,ENSMUSG00000072964,-0.263574859154756
22462,Ikzf1_Plate15,ENSMUSG00000073002,0.654161080561467
22463,Ikzf1_Plate15,ENSMUSG00000073145,0.6848814536241441
22464,Ikzf1_Plate15,ENSMUSG00000073405,-1.33863389020353
22465,Ikzf1_Plate15,ENSMUSG00000073409,-0.288520880910303
22468,Ikzf1_Plate15,ENSMUSG00000073489,0.6346537198815
22470,Ikzf1_Plate15,ENSMUSG00000073639,-0.21415724673998002
22471,Ikzf1_Plate15,ENSMUSG00000073684,0.20105439658739102
22472,Ikzf1_Plate15,ENSMUSG00000073889,0.7522883689913722
22475,Ikzf1_Plate15,ENSMUSG00000074238,-0.22557558198702998
22477,Ikzf1_Plate15,ENSMUSG00000074582,0.284281268679273
22478,Ikzf1_Plate15,ENSMUSG00000074604,2.33559630081988
22479,Ikzf1_Plate15,ENSMUSG00000074743,1.10283056357722
22481,Ikzf1_Plate15,ENSMUSG00000074785,0.360229245868348
22482,Ikzf1_Plate15,ENSMUSG00000074802,0.48434684070881895
22484,Ikzf1_Plate15,ENSMUSG00000074909,-0.37737891804607204
22486,Ikzf1_Plate15,ENSMUSG00000074994,0.29235690991132596
22487,Ikzf1_Plate15,ENSMUSG00000075010,-1.0139522542099901
22488,Ikzf1_Plate15,ENSMUSG00000075027,2.16563494436854
22489,Ikzf1_Plate15,ENSMUSG00000075028,0.522182149587343
22492,Ikzf1_Plate15,ENSMUSG00000075269,-0.511439794320148
22493,Ikzf1_Plate15,ENSMUSG00000075370,3.14869549942334
22495,Ikzf1_Plate15,ENSMUSG00000075702,0.46207320499206
22496,Ikzf1_Plate15,ENSMUSG00000076258,0.350171141362473
22497,Ikzf1_Plate15,ENSMUSG00000076437,-0.33077075013191
22498,Ikzf1_Plate15,ENSMUSG00000076441,-0.250211361687043
22499,Ikzf1_Plate15,ENSMUSG00000076533,-0.44545492066923104
22501,Ikzf1_Plate15,ENSMUSG00000078137,0.6734172019404611
22502,Ikzf1_Plate15,ENSMUSG00000078429,0.23663141083076503
22510,Ikzf1_Plate15,ENSMUSG00000079003,0.41659510520152293
22512,Ikzf1_Plate15,ENSMUSG00000079110,-0.535784928150146
22513,Ikzf1_Plate15,ENSMUSG00000079173,1.20699035020846
22516,Ikzf1_Plate15,ENSMUSG00000079293,3.74688348105002
22519,Ikzf1_Plate15,ENSMUSG00000079445,-0.24452578330933303
22520,Ikzf1_Plate15,ENSMUSG00000079451,-0.710719787364731
22523,Ikzf1_Plate15,ENSMUSG00000079562,0.297284407581315
22525,Ikzf1_Plate15,ENSMUSG00000079853,-1.46831815034363
22527,Ikzf1_Plate15,ENSMUSG00000081480,1.4230482189121398
22528,Ikzf1_Plate15,ENSMUSG00000081534,0.343141714826029
22529,Ikzf1_Plate15,ENSMUSG00000084399,1.01673376228933
22530,Ikzf1_Plate15,ENSMUSG00000084756,1.0082185305715898
22531,Ikzf1_Plate15,ENSMUSG00000084821,1.3670487630026698
22534,Ikzf1_Plate15,ENSMUSG00000085227,-0.7677757035262801
22535,Ikzf1_Plate15,ENSMUSG00000085264,2.04445091970352
22536,Ikzf1_Plate15,ENSMUSG00000085531,-0.5256964392692229
22537,Ikzf1_Plate15,ENSMUSG00000085568,1.25830130917196
22540,Ikzf1_Plate15,ENSMUSG00000086876,0.501473386681857
22541,Ikzf1_Plate15,ENSMUSG00000087452,0.8823118462682891
22544,Ikzf1_Plate15,ENSMUSG00000089669,1.54485785883046
22546,Ikzf1_Plate15,ENSMUSG00000089682,0.506564036194984
22547,Ikzf1_Plate15,ENSMUSG00000089809,1.08069500926189
22548,Ikzf1_Plate15,ENSMUSG00000089872,0.7358079005512328
22549,Ikzf1_Plate15,ENSMUSG00000089940,0.40627435612602397
22551,Ikzf1_Plate15,ENSMUSG00000090019,0.9529869118688821
22554,Ikzf1_Plate15,ENSMUSG00000090628,0.507727321145437
22555,Ikzf1_Plate15,ENSMUSG00000090698,2.10427157195775
22556,Ikzf1_Plate15,ENSMUSG00000091575,1.0938112813173
22557,Ikzf1_Plate15,ENSMUSG00000092341,0.446272184399735
22558,Ikzf1_Plate15,ENSMUSG00000092626,0.987638098687619
22560,Ikzf1_Plate15,ENSMUSG00000094075,1.8746776325065202
22561,Ikzf1_Plate15,ENSMUSG00000095115,0.719370700395106
22562,Ikzf1_Plate15,ENSMUSG00000095127,1.9587661058078403
22563,Ikzf1_Plate15,ENSMUSG00000095200,1.1741314175915198
22564,Ikzf1_Plate15,ENSMUSG00000096020,1.99946533278678
22565,Ikzf1_Plate15,ENSMUSG00000096210,0.556358847907682
22566,Ikzf1_Plate15,ENSMUSG00000096452,1.3533364629750901
22568,Ikzf1_Plate15,ENSMUSG00000096916,-0.7403008948958381
22569,Ikzf1_Plate15,ENSMUSG00000096954,0.6133332163808729
22570,Ikzf1_Plate15,ENSMUSG00000096986,-0.471512932005675
22572,Ikzf1_Plate15,ENSMUSG00000097122,0.770336214298213
22573,Ikzf1_Plate15,ENSMUSG00000097145,-0.45526946336210705
22574,Ikzf1_Plate15,ENSMUSG00000097194,-0.525619378592705
22575,Ikzf1_Plate15,ENSMUSG00000097546,0.9525102314785708
22576,Ikzf1_Plate15,ENSMUSG00000097567,0.632742076149698
22577,Ikzf1_Plate15,ENSMUSG00000097820,1.07084654247412
22581,Ikzf1_Plate15,ENSMUSG00000098318,0.26757046412859
22582,Ikzf1_Plate15,ENSMUSG00000098557,0.223826912708233
22585,Ikzf1_Plate15,ENSMUSG00000099517,-0.9391705570601859
22587,Ikzf1_Plate15,ENSMUSG00000101188,-0.811928558377172
22588,Ikzf1_Plate15,ENSMUSG00000101191,1.68226299070303
22589,Ikzf1_Plate15,ENSMUSG00000101778,1.0067395376728299
22591,Ikzf1_Plate15,ENSMUSG00000102277,1.05766820773437
22593,Ikzf1_Plate15,ENSMUSG00000102418,-0.598910906093701
22594,Ikzf1_Plate15,ENSMUSG00000102423,0.382974726513863
22595,Ikzf1_Plate15,ENSMUSG00000102539,1.0001263584525
22596,Ikzf1_Plate15,ENSMUSG00000102620,0.45889453169457706
22598,Ikzf1_Plate15,ENSMUSG00000102808,0.39286790167490104
22599,Ikzf1_Plate15,ENSMUSG00000102856,0.482440290799392
22602,Ikzf1_Plate15,ENSMUSG00000103151,1.09767322351241
22603,Ikzf1_Plate15,ENSMUSG00000103159,0.7021732486694029
22604,Ikzf1_Plate15,ENSMUSG00000103284,0.5332158953230979
22605,Ikzf1_Plate15,ENSMUSG00000103291,1.31475285137697
22607,Ikzf1_Plate15,ENSMUSG00000103572,1.17090512508577
22609,Ikzf1_Plate15,ENSMUSG00000103885,1.05777192601807
22610,Ikzf1_Plate15,ENSMUSG00000103898,-1.548681114703
22611,Ikzf1_Plate15,ENSMUSG00000103976,0.9588130438473509
22612,Ikzf1_Plate15,ENSMUSG00000104235,0.458937686399326
22613,Ikzf1_Plate15,ENSMUSG00000104339,0.47393822885983505
22614,Ikzf1_Plate15,ENSMUSG00000104529,-0.43565285601586207
22615,Ikzf1_Plate15,ENSMUSG00000104581,0.6453404236011511
22616,Ikzf1_Plate15,ENSMUSG00000104888,2.0635850340834
22617,Ikzf1_Plate15,ENSMUSG00000105123,1.53436268796271
22619,Ikzf1_Plate15,ENSMUSG00000105652,-0.238882591215448
22621,Ikzf1_Plate15,ENSMUSG00000106041,1.80673496444665
22624,Ikzf1_Plate15,ENSMUSG00000106387,-1.2486980669903702
22625,Ikzf1_Plate15,ENSMUSG00000106749,0.736521584619148
22628,Ikzf1_Plate15,ENSMUSG00000107118,0.6480471137005179
22629,Ikzf1_Plate15,ENSMUSG00000107227,1.2645498247273101
22630,Ikzf1_Plate15,ENSMUSG00000107511,0.538555664418342
22631,Ikzf1_Plate15,ENSMUSG00000107595,0.482647035220016
22632,Ikzf1_Plate15,ENSMUSG00000107610,-0.910679059995262
22634,Ikzf1_Plate15,ENSMUSG00000107804,0.39867550795291207
22635,Ikzf1_Plate15,ENSMUSG00000107919,1.83892106529008
22637,Ikzf1_Plate15,ENSMUSG00000109157,0.558746498436853
22641,Ikzf1_Plate15,ENSMUSG00000110397,0.563490411293657
22642,Ikzf1_Plate15,ENSMUSG00000110647,-0.47379333916937394
22645,Ikzf1_Plate15,ENSMUSG00000112146,1.88098037643103
22647,Ikzf1_Plate15,ENSMUSG00000112391,1.10694902842677
22649,Ikzf1_Plate15,ENSMUSG00000113140,1.39267877045276
22650,Ikzf1_Plate15,ENSMUSG00000113183,0.6344129138570379
22651,Ikzf1_Plate15,ENSMUSG00000113349,0.7980683069564201
22653,Ikzf1_Plate15,ENSMUSG00000114205,0.7734838300555551
22654,Ikzf1_Plate15,ENSMUSG00000114329,1.0332469777949398
22655,Ikzf1_Plate15,ENSMUSG00000114884,1.97595193539707
22656,Ikzf1_Plate15,ENSMUSG00000115338,0.24284844806732997
22658,Ikzf1_Plate15,ENSMUSG00000116021,1.1071805077532801
22659,Ikzf1_Plate15,ENSMUSG00000116919,0.9531736631472559
